X,Y,OBJECTID,CODIGO_ACCIDENTADO,FORMULARIO,FECHA_OCURRENCIA_ACC,HORA_OCURRENCIA_ACC,ANO_OCURRENCIA_ACC,MES_OCURRENCIA_ACC,DIA_OCURRENCIA_ACC,FECHA_HORA_ACC,DIRECCION,CLASE_ACC,LOCALIDAD,CODIGO_VEHICULO,CONDICION,MUERTE_POSTERIOR,FECHA_POSTERIOR_MUERTE,GENERO,EDAD,CONDICION_A
-74.10785422,4.61747933700002,2957959,13982465,AA001235255,2020/12/12 05:00:00+00,20:35:00,2020,DICIEMBRE,SABADO,2020/12/13 01:35:00+00,TR 42-DG 5A 20,ATROPELLO,PUENTE ARANDA,,PEATON,S,2020/12/16 05:00:00+00,MASCULINO,59,PEATON
-74.140613922,4.61283539499999,2958012,13967897,AA001179676,2020/07/29 05:00:00+00,18:45:00,2020,JULIO,MIERCOLES,2020/07/29 23:45:00+00,AV AVENIDA BOYACA-CL 37C S 02,CHOQUE,KENNEDY,1,CONDUCTOR,N,,MASCULINO,49,CONDUCTOR
-74.118033706,4.52227243900001,2958725,13985948,AA001128066,2020/04/12 05:00:00+00,12:15:00,2020,ABRIL,DOMINGO,2020/04/12 17:15:00+00,AV AVENIDA CARACAS-CL 70B S 21,CHOQUE,USME,1,CONDUCTOR,S,2020/04/14 05:00:00+00,MASCULINO,29,CONDUCTOR
-74.14202716,4.65392699300003,2958886,13967838,AA001057725,2019/10/21 05:00:00+00,06:10:00,2019,OCTUBRE,LUNES,2019/10/21 11:10:00+00,AV AVENIDA CIUDAD DE CALI-CL 13A 72,VOLCAMIENTO,KENNEDY,1,CONDUCTOR,N,,MASCULINO,34,CONDUCTOR
-74.154053059,4.63236137299998,2958999,13992042,AA001128088,2020/04/08 05:00:00+00,14:10:00,2020,ABRIL,MIERCOLES,2020/04/08 19:10:00+00,KR 80-CL 2 51,ATROPELLO,KENNEDY,,PEATON,N,,,,PEATON
-74.113627759,4.577113758,2959110,13981136,AA001180758,2020/09/20 05:00:00+00,19:15:00,2020,SEPTIEMBRE,DOMINGO,2020/09/21 00:15:00+00,AV AVENIDA CARACAS-CL 32 S 2,CHOQUE,RAFAEL URIBE URIBE,1,PASAJERO,S,2020/09/23 05:00:00+00,FEMENINO,25,MOTOCICLISTA
-74.075451774,4.75647043499998,2959143,13968839,AA001182217,2020/09/22 05:00:00+00,07:10:00,2020,SEPTIEMBRE,MARTES,2020/09/22 12:10:00+00,KR 90-CL 159A 71,CHOQUE,SUBA,2,CONDUCTOR,S,2020/10/07 05:00:00+00,MASCULINO,45,CONDUCTOR
-74.057961488,4.680296989,2959206,13967878,AA001136132,2020/03/15 05:00:00+00,05:30:00,2020,MARZO,DOMINGO,2020/03/15 10:30:00+00,AK 45-CL 93 02,CHOQUE,CHAPINERO,1,CONDUCTOR,N,,MASCULINO,26,CONDUCTOR
-74.054714914,4.69965746299999,2959240,13988900,AA001127669,2020/04/09 05:00:00+00,15:50:00,2020,ABRIL,JUEVES,2020/04/09 20:50:00+00,KR 45-CL 116 2,CAIDA DE OCUPANTE,USAQUEN,1,PASAJERO,N,,MASCULINO,23,PASAJERO
-74.086427155,4.58682655799998,2959360,13967741,AA001184356,2020/10/20 05:00:00+00,11:10:00,2020,OCTUBRE,MARTES,2020/10/20 16:10:00+00,KR 10-CL 2 S 2,CHOQUE,SAN CRISTOBAL,2,CONDUCTOR,N,,MASCULINO,54,CONDUCTOR
-74.171142894,4.61359140600001,2959755,13967703,AA001176322,2020/06/05 05:00:00+00,01:30:00,2020,JUNIO,VIERNES,2020/06/05 06:30:00+00,AV AVENIDA PRIMERO DE MAYO-KR 79 2,CHOQUE,KENNEDY,1,PASAJERO,N,,MASCULINO,27,PASAJERO
-74.102752615,4.66950434099999,2959992,13967934,AA001057455,2019/10/23 05:00:00+00,05:35:00,2019,OCTUBRE,MIERCOLES,2019/10/23 10:35:00+00,KR 70-CL 53 73,CHOQUE,ENGATIVA,2,CONDUCTOR,N,,FEMENINO,46,CONDUCTOR
-74.097022138,4.71072012899998,2960016,13967650,AA001176942,2020/06/10 05:00:00+00,05:25:00,2020,JUNIO,MIERCOLES,2020/06/10 10:25:00+00,KR 87B-CL 89 2,ATROPELLO,ENGATIVA,,PEATON,N,,MASCULINO,26,PEATON
-74.083204459,4.67367918000002,2960137,13967937,AA001185307,2020/10/30 05:00:00+00,23:10:00,2020,OCTUBRE,VIERNES,2020/10/31 04:10:00+00,AC 68-KR 63 42,CHOQUE,BARRIOS UNIDOS,2,CONDUCTOR,N,,FEMENINO,18,CONDUCTOR
-74.083695329,4.592905782,2960139,13967688,AA001183646,2020/10/30 05:00:00+00,19:30:00,2020,OCTUBRE,VIERNES,2020/10/31 00:30:00+00,KR 11-CL 3 02,ATROPELLO,SANTA FE,,PEATON,N,,FEMENINO,38,PEATON
-74.15095604,4.57216945800002,2960150,13967939,AA001184336,2020/11/02 05:00:00+00,04:40:00,2020,NOVIEMBRE,LUNES,2020/11/02 09:40:00+00,CL 61-KR 38 S 02,CHOQUE,CIUDAD BOLIVAR,2,CONDUCTOR,N,,FEMENINO,23,CONDUCTOR
-74.183475968,4.62165597900002,2960184,13967763,AA001061298,2019/11/28 05:00:00+00,03:00:00,2019,NOVIEMBRE,JUEVES,2019/11/28 08:00:00+00,KR 86A-CL 56C S 12,VOLCAMIENTO,BOSA,1,CONDUCTOR,N,,MASCULINO,31,CONDUCTOR
-74.032227229,4.72383187299999,2960194,13967676,AA001060463,2019/12/06 05:00:00+00,09:45:00,2019,DICIEMBRE,VIERNES,2019/12/06 14:45:00+00,CL 146K-KR 9 2,ATROPELLO,USAQUEN,,PEATON,N,,FEMENINO,75,PEATON
-74.092797001,4.578295422,2960511,13987796,AA001061960,2019/12/08 05:00:00+00,07:55:00,2019,DICIEMBRE,DOMINGO,2019/12/08 12:55:00+00,KR 10-CL 17 S 02,ATROPELLO,ANTONIO NARINO,,PEATON,S,2019/12/08 05:00:00+00,MASCULINO,85,PEATON
-74.133372736,4.62975277700002,2960874,13967898,AA001177723,2020/08/02 05:00:00+00,15:30:00,2020,AGOSTO,DOMINGO,2020/08/02 20:30:00+00,AV AVENIDA DE LAS AMERICAS-KR 71A 04,VOLCAMIENTO,KENNEDY,1,CONDUCTOR,N,,MASCULINO,39,CONDUCTOR
-74.073264528,4.60784478400001,2960876,13994441,AA001179853,2020/08/02 05:00:00+00,17:01:00,2020,AGOSTO,DOMINGO,2020/08/02 22:01:00+00,KR 10-CL 20 02,ATROPELLO,SANTA FE,,PEATON,N,,MASCULINO,120,PEATON
-74.079872611,4.60371211500001,2960884,13986965,AA001130668,2020/01/09 05:00:00+00,16:42:00,2020,ENERO,JUEVES,2020/01/09 21:42:00+00,KR 14-CL 13 2,ATROPELLO,SANTA FE,,PEATON,S,2020/01/09 05:00:00+00,MASCULINO,25,PEATON
-74.138372527,4.62627005799999,2960892,13967704,AA001179558,2020/08/03 05:00:00+00,17:30:00,2020,AGOSTO,LUNES,2020/08/03 22:30:00+00,KR 72-CL 3A S 02,CHOQUE,KENNEDY,1,PASAJERO,N,,MASCULINO,68,PASAJERO
-74.109052195,4.62879683,2961030,13967938,AA001184375,2020/10/30 05:00:00+00,16:15:00,2020,OCTUBRE,VIERNES,2020/10/30 21:15:00+00,CL 13-KR 53 50,VOLCAMIENTO,PUENTE ARANDA,2,CONDUCTOR,N,,FEMENINO,23,CONDUCTOR
-74.097767242,4.61618141700001,2961256,13967887,AA001176278,2020/06/04 05:00:00+00,08:06:00,2020,JUNIO,JUEVES,2020/06/04 13:06:00+00,CL 12-KR 35 02,CHOQUE,PUENTE ARANDA,2,CONDUCTOR,N,,MASCULINO,54,CONDUCTOR
-74.171778353,4.59622686,2961277,13967890,AA001177265,2020/06/25 05:00:00+00,09:36:00,2020,JUNIO,JUEVES,2020/06/25 14:36:00+00,CL 57R-KR 75 S 2,CHOQUE,BOSA,2,CONDUCTOR,N,,MASCULINO,29,CONDUCTOR
-74.139377567,4.618393255,2961350,13994444,AA001236028,2020/12/27 05:00:00+00,22:50:00,2020,DICIEMBRE,DOMINGO,2020/12/28 03:50:00+00,AV AVENIDA BOYACA-AV AVENIDA PRIMERO DE MAYO 02,ATROPELLO,KENNEDY,,PEATON,N,,MASCULINO,20,PEATON
-74.113480583,4.50735594499997,2961535,13967657,AA001179801,2020/08/09 05:00:00+00,18:55:00,2020,AGOSTO,DOMINGO,2020/08/09 23:55:00+00,CL 84-KR 12 S 2,ATROPELLO,USME,,PEATON,N,,MASCULINO,72,PEATON
-74.133752527,4.65705471899997,2962083,13967859,AA001130410,2020/01/10 05:00:00+00,07:15:00,2020,ENERO,VIERNES,2020/01/10 12:15:00+00,CL 17-KR 81A 07,VOLCAMIENTO,FONTIBON,2,CONDUCTOR,N,,MASCULINO,27,CONDUCTOR
-74.140820607,4.59532979199997,2962347,13967684,AA001176980,2020/06/14 05:00:00+00,23:58:00,2020,JUNIO,DOMINGO,2020/06/15 04:58:00+00,CL 45A-KR 53B S 69,ATROPELLO,TUNJUELITO,,PEATON,N,,FEMENINO,43,PEATON
-74.140820607,4.59532979199997,2962348,13980817,AA001176980,2020/06/14 05:00:00+00,23:58:00,2020,JUNIO,DOMINGO,2020/06/15 04:58:00+00,CL 45A-KR 53B S 69,ATROPELLO,TUNJUELITO,,PEATON,S,2020/06/16 05:00:00+00,MASCULINO,20,PEATON
-74.105898,4.62729781199999,2962552,13967881,AA001136406,2020/04/17 05:00:00+00,22:21:00,2020,ABRIL,VIERNES,2020/04/18 03:21:00+00,AV AVENIDA DE LAS AMERICAS-KR 50 2,CHOQUE,PUENTE ARANDA,1,CONDUCTOR,N,,MASCULINO,45,CONDUCTOR
-74.136671007,4.55283145700002,2962572,13994486,AA001183782,2020/10/09 05:00:00+00,22:30:00,2020,OCTUBRE,VIERNES,2020/10/10 03:30:00+00,AV AVENIDA BOYACA-CL 65A S 24,ATROPELLO,CIUDAD BOLIVAR,,PEATON,S,2020/10/10 05:00:00+00,MASCULINO,20,PEATON
-74.118685583,4.51041514399998,2962773,13967759,AA001134535,2020/03/11 05:00:00+00,05:23:00,2020,MARZO,MIERCOLES,2020/03/11 10:23:00+00,AV AVENIDA BOYACA-KR 14F 2,VOLCAMIENTO,USME,2,CONDUCTOR,N,,MASCULINO,41,CONDUCTOR
-74.083517276,4.54383771699997,2962982,13967756,AA001176394,2020/05/30 05:00:00+00,22:00:00,2020,MAYO,SABADO,2020/05/31 03:00:00+00,KR 13B-CL 43A ES 30,CHOQUE,SAN CRISTOBAL,2,CONDUCTOR,N,,MASCULINO,19,CONDUCTOR
-74.055426731,4.697741463,2963029,13967941,AA001234004,2020/11/26 05:00:00+00,08:53:00,2020,NOVIEMBRE,JUEVES,2020/11/26 13:53:00+00,KR 45-CL 111 02,CHOQUE,SUBA,1,CONDUCTOR,N,,FEMENINO,49,CONDUCTOR
-74.019579907,4.74263151299999,2963265,13993925,AA001130341,2020/01/07 05:00:00+00,14:00:00,2020,ENERO,MARTES,2020/01/07 19:00:00+00,KR 3A-CL 166A 10,ATROPELLO,USAQUEN,,PEATON,N,,FEMENINO,1,PEATON
-74.118562083,4.52188061700002,2963819,13967677,AA001128835,2020/01/04 05:00:00+00,13:50:00,2020,ENERO,SABADO,2020/01/04 18:50:00+00,CL 70C-KR 14 S 2,ATROPELLO,USME,,PEATON,N,,FEMENINO,57,PEATON
-74.093960625,4.56623147699997,2963820,13967858,AA001130169,2020/01/04 05:00:00+00,00:18:00,2020,ENERO,SABADO,2020/01/04 05:18:00+00,KR 3-CL 28B S 04,CHOQUE,SAN CRISTOBAL,1,CONDUCTOR,N,,MASCULINO,22,CONDUCTOR
-74.144609942,4.598913014,2963822,13967643,AA001060731,2020/01/05 05:00:00+00,02:00:00,2020,ENERO,DOMINGO,2020/01/05 07:00:00+00,AV AVENIDA BOYACA-CL 44 S 02,ATROPELLO,KENNEDY,,PEATON,N,,MASCULINO,39,PEATON
-74.124830895,4.69515947799999,2963844,13967896,AA001179402,2020/07/25 05:00:00+00,03:10:00,2020,JULIO,SABADO,2020/07/25 08:10:00+00,CL 63-KR 103A 02,CHOQUE,ENGATIVA,2,CONDUCTOR,N,,MASCULINO,21,CONDUCTOR
-74.091425061,4.69262411,2963905,13967840,AA001058333,2019/10/28 05:00:00+00,10:10:00,2019,OCTUBRE,LUNES,2019/10/28 15:10:00+00,AV AVENIDA BOYACA-CL 77 04,CHOQUE,ENGATIVA,1,CONDUCTOR,N,,MASCULINO,21,CONDUCTOR
-74.122832229,4.62762447699998,2964216,13967674,AA001060943,2019/12/02 05:00:00+00,12:40:00,2019,DICIEMBRE,LUNES,2019/12/02 17:40:00+00,AK 68-CL 4G 64,ATROPELLO,PUENTE ARANDA,,PEATON,N,,FEMENINO,58,PEATON
-74.140771069,4.65529808299999,2964351,13967686,AA001180308,2020/08/14 05:00:00+00,05:59:00,2020,AGOSTO,VIERNES,2020/08/14 10:59:00+00,KR 86-CL 13C 31,ATROPELLO,KENNEDY,,PEATON,N,,FEMENINO,52,PEATON
-74.038725783,4.76032787299999,2964373,13967770,AA001232598,2020/11/08 05:00:00+00,21:30:00,2020,NOVIEMBRE,DOMINGO,2020/11/09 02:30:00+00,KR 17B-CL 183 02,CHOQUE,USAQUEN,1,CONDUCTOR,N,,MASCULINO,30,CONDUCTOR
-74.182525955,4.61870578399999,2964376,13967919,AA001232498,2020/11/11 05:00:00+00,08:15:00,2020,NOVIEMBRE,MIERCOLES,2020/11/11 13:15:00+00,KR 84C-CL 57 S 02,CHOQUE,KENNEDY,3,CONDUCTOR,N,,MASCULINO,30,CONDUCTOR
-74.114214313,4.61530423099998,2964715,13980863,AA001057698,2019/10/23 05:00:00+00,06:59:00,2019,OCTUBRE,MIERCOLES,2019/10/23 11:59:00+00,CL 3-KR 50 02,ATROPELLO,PUENTE ARANDA,,PEATON,S,2019/10/24 05:00:00+00,FEMENINO,57,PEATON
-74.054581276,4.68641634199997,2964991,13967651,AA001177036,2020/06/19 05:00:00+00,12:57:00,2020,JUNIO,VIERNES,2020/06/19 17:57:00+00,CL 100-KR 21 2,ATROPELLO,USAQUEN,,PEATON,N,,MASCULINO,52,PEATON
-74.095233528,4.67860023700001,2964994,13978626,AA001177409,2020/06/19 05:00:00+00,07:15:00,2020,JUNIO,VIERNES,2020/06/19 12:15:00+00,KR 70-CL 67 2,CHOQUE,ENGATIVA,2,CONDUCTOR,S,2020/07/11 05:00:00+00,MASCULINO,23,CONDUCTOR
-74.116516056,4.71053695400002,2965112,13967936,AA001183892,2020/10/13 05:00:00+00,14:46:00,2020,OCTUBRE,MARTES,2020/10/13 19:46:00+00,KR 104-CL 77A 2,CHOQUE,ENGATIVA,2,CONDUCTOR,N,,FEMENINO,35,CONDUCTOR
-74.144892577,4.587718521,2965228,13992091,AA001184130,2020/10/16 05:00:00+00,03:45:00,2020,OCTUBRE,VIERNES,2020/10/16 08:45:00+00,AV AVENIDA BOYACA-CL 52A S 2,CHOQUE,TUNJUELITO,1,PASAJERO,S,2020/10/19 05:00:00+00,,,PASAJERO
-74.048945215,4.73874518100001,2965421,13967706,AA001233623,2020/11/21 05:00:00+00,15:42:00,2020,NOVIEMBRE,SABADO,2020/11/21 20:42:00+00,CL 153-KR 45 02,CHOQUE,SUBA,1,PASAJERO,N,,MASCULINO,30,MOTOCICLISTA
-74.098269402,4.620031525,2965480,13967929,AA001234571,2020/12/05 05:00:00+00,01:50:00,2020,DICIEMBRE,SABADO,2020/12/05 06:50:00+00,AC 13-KR 38 25,CHOQUE,PUENTE ARANDA,1,CONDUCTOR,N,,MASCULINO,41,CONDUCTOR
-74.167861477,4.69342649800001,2965657,13994450,AA001233835,2020/11/29 05:00:00+00,15:20:00,2020,NOVIEMBRE,DOMINGO,2020/11/29 20:20:00+00,CL 17-KR 134 02,CHOQUE,FONTIBON,2,CONDUCTOR,N,,MASCULINO,20,CONDUCTOR
-74.091827648,4.61431760599999,2965719,13967940,AA001233388,2020/11/20 05:00:00+00,07:35:00,2020,NOVIEMBRE,VIERNES,2020/11/20 12:35:00+00,KR 30-CL 13 02,CHOQUE,PUENTE ARANDA,2,CONDUCTOR,N,,FEMENINO,27,CONDUCTOR
-74.121158897,4.57051265400003,2966013,13980560,AA001134644,2020/03/14 05:00:00+00,06:25:00,2020,MARZO,SABADO,2020/03/14 11:25:00+00,TR 13G-DG 45B S 02,CHOQUE,RAFAEL URIBE URIBE,2,CONDUCTOR,S,2020/03/14 05:00:00+00,MASCULINO,50,CONDUCTOR
-74.134237735,4.568594002,2966370,13992037,AA001058465,2019/11/09 05:00:00+00,22:14:00,2019,NOVIEMBRE,SABADO,2019/11/10 03:14:00+00,CL 55-KR 19C S 02,ATROPELLO,TUNJUELITO,,PEATON,N,,,,PEATON
-74.100897189,4.50227249599999,2966558,13967664,AA001184882,2020/10/31 05:00:00+00,20:30:00,2020,OCTUBRE,SABADO,2020/11/01 01:30:00+00,TR 7-CL 88C ES 46,ATROPELLO,USME,,PEATON,N,,MASCULINO,48,PEATON
-74.125439857,4.621134611,2966609,13967649,AA001128101,2020/04/15 05:00:00+00,14:36:00,2020,ABRIL,MIERCOLES,2020/04/15 19:36:00+00,AK 68-CL 1 26,ATROPELLO,KENNEDY,,PEATON,N,,MASCULINO,41,PEATON
-74.057857242,4.64305339999999,2966898,13983466,AA001131895,2020/03/07 05:00:00+00,11:04:00,2020,MARZO,SABADO,2020/03/07 16:04:00+00,AV AVENIDA CIRCUNVALAR-CL 60 2,CHOQUE,CHAPINERO,1,CONDUCTOR,S,2020/03/08 05:00:00+00,MASCULINO,22,CONDUCTOR
-74.152115083,4.54249706799999,2967139,13967683,AA001176687,2020/06/04 05:00:00+00,12:05:00,2020,JUNIO,JUEVES,2020/06/04 17:05:00+00,KR 19-CL 75A S 2,ATROPELLO,CIUDAD BOLIVAR,,PEATON,N,,FEMENINO,36,PEATON
-74.06195972,4.64320109900001,2967264,13988110,AA001135787,2020/03/13 05:00:00+00,18:40:00,2020,MARZO,VIERNES,2020/03/13 23:40:00+00,KR 7-CL 57 2,ATROPELLO,CHAPINERO,,PEATON,S,2020/03/27 05:00:00+00,MASCULINO,52,PEATON
-74.086067323,4.62130896299999,2967721,13967711,AA001128061,2020/04/27 05:00:00+00,07:10:00,2020,ABRIL,LUNES,2020/04/27 12:10:00+00,AK 30-CL 23 2,CHOQUE,PUENTE ARANDA,1,PASAJERO,N,,FEMENINO,51,MOTOCICLISTA
-74.096762906,4.61881481099999,2967743,13967693,AA001128335,2020/04/29 05:00:00+00,19:01:00,2020,ABRIL,MIERCOLES,2020/04/30 00:01:00+00,CL 13-KR 36 02,CHOQUE,PUENTE ARANDA,2,PASAJERO,N,,FEMENINO,38,PASAJERO
-74.092778992,4.71718548199999,2967779,13992039,AA001135728,2020/03/08 05:00:00+00,19:46:00,2020,MARZO,DOMINGO,2020/03/09 00:46:00+00,AV AVENIDA CIUDAD DE CALI-CL 127 2,ATROPELLO,SUBA,,PEATON,N,,,,PEATON
-74.044657717,4.732991997,2967827,13967692,AA001057490,2019/10/31 05:00:00+00,13:20:00,2019,OCTUBRE,JUEVES,2019/10/31 18:20:00+00,KR 19-CL 150 55,CHOQUE,USAQUEN,1,PASAJERO,N,,FEMENINO,54,PASAJERO
-74.109880396,4.597905766,2967853,13994439,AA001057638,2019/11/01 05:00:00+00,20:30:00,2019,NOVIEMBRE,VIERNES,2019/11/02 01:30:00+00,AV AVENIDA DEL SUR-DG 16 S 02,ATROPELLO,PUENTE ARANDA,,PEATON,N,,MASCULINO,19,PEATON
-74.126512975,4.711893105,2968130,13967752,AA001175579,2020/05/14 05:00:00+00,10:11:00,2020,MAYO,JUEVES,2020/05/14 15:11:00+00,KR 110G-CL 72 2,CHOQUE,ENGATIVA,1,CONDUCTOR,N,,MASCULINO,46,CONDUCTOR
-74.073373461,4.60149737900002,2968153,13985592,AA001057326,2019/10/27 05:00:00+00,04:10:00,2019,OCTUBRE,DOMINGO,2019/10/27 09:10:00+00,CL 13-KR 7 02,VOLCAMIENTO,SANTA FE,1,CONDUCTOR,S,2019/10/27 05:00:00+00,MASCULINO,22,CONDUCTOR
-74.089797765,4.582106963,2968176,13967638,AA001058116,2019/10/28 05:00:00+00,06:05:00,2019,OCTUBRE,LUNES,2019/10/28 11:05:00+00,KR 10-CL 11 S 2,ATROPELLO,SAN CRISTOBAL,,PEATON,N,,MASCULINO,38,PEATON
-74.084552537,4.68673899599997,2968238,13987536,AA001128695,2020/05/24 05:00:00+00,21:22:00,2020,MAYO,DOMINGO,2020/05/25 02:22:00+00,KR 69H-CL 78 02,CHOQUE,ENGATIVA,2,PASAJERO,S,2020/05/25 05:00:00+00,FEMENINO,20,MOTOCICLISTA
-74.115119447,4.51177401400003,2968360,13979700,AA001060230,2019/11/16 05:00:00+00,21:30:00,2019,NOVIEMBRE,SABADO,2019/11/17 02:30:00+00,KR 14-CL 76B S 2,CHOQUE,USME,2,PASAJERO,S,2019/11/16 05:00:00+00,FEMENINO,19,MOTOCICLISTA
-74.115119447,4.51177401400003,2968361,13984571,AA001060230,2019/11/16 05:00:00+00,21:30:00,2019,NOVIEMBRE,SABADO,2019/11/17 02:30:00+00,KR 14-CL 76B S 2,CHOQUE,USME,2,CONDUCTOR,S,2019/11/16 05:00:00+00,MASCULINO,37,CONDUCTOR
-74.070226125,4.58543354900002,2968362,13992454,AA001058604,2019/10/08 05:00:00+00,10:00:00,2019,OCTUBRE,MARTES,2019/10/08 15:00:00+00,CL 3-KR 7 E 16,CHOQUE,SANTA FE,1,PASAJERO,N,,MASCULINO,9,CICLISTA
-74.096874892,4.60260887300001,2968426,13967637,AA001057214,2019/10/24 05:00:00+00,17:00:00,2019,OCTUBRE,JUEVES,2019/10/24 22:00:00+00,KR 27-CL 4A 76,ATROPELLO,LOS MARTIRES,,PEATON,N,,MASCULINO,84,PEATON
-74.168953559,4.694374885,2968892,13967925,AA001233836,2020/11/28 05:00:00+00,05:50:00,2020,NOVIEMBRE,SABADO,2020/11/28 10:50:00+00,CL 17-KR 136 02,VOLCAMIENTO,FONTIBON,1,CONDUCTOR,N,,MASCULINO,35,CONDUCTOR
-74.083660297,4.591324988,2968895,13967665,AA001233729,2020/11/28 05:00:00+00,20:06:00,2020,NOVIEMBRE,SABADO,2020/11/29 01:06:00+00,KR 10-CL 2 06,ATROPELLO,SANTA FE,,PEATON,N,,MASCULINO,51,PEATON
-74.146043558,4.65005646700001,2968944,13988901,AA001175928,2020/05/13 05:00:00+00,10:10:00,2020,MAYO,MIERCOLES,2020/05/13 15:10:00+00,AV AVENIDA CIUDAD DE CALI-KR 10A 42,VOLCAMIENTO,KENNEDY,1,CONDUCTOR,N,,MASCULINO,20,CONDUCTOR
-74.166349386,4.61697503599999,2969169,13967722,AA001176805,2020/06/08 05:00:00+00,06:40:00,2020,JUNIO,LUNES,2020/06/08 11:40:00+00,CL 46A-KR 79 S 02,CHOQUE,KENNEDY,2,CONDUCTOR,N,,MASCULINO,27,CONDUCTOR
-74.137272312,4.58471138499999,2969203,13967905,AA001181882,2020/09/12 05:00:00+00,04:40:00,2020,SEPTIEMBRE,SABADO,2020/09/12 09:40:00+00,KR 33-CL 51B S 02,CHOQUE,TUNJUELITO,2,CONDUCTOR,N,,MASCULINO,35,CONDUCTOR
-74.077368855,4.65467070099999,2969225,13972731,AA001181313,2020/09/14 05:00:00+00,18:29:00,2020,SEPTIEMBRE,LUNES,2020/09/14 23:29:00+00,CL 63C-KR 28A 61,CHOQUE,BARRIOS UNIDOS,1,CONDUCTOR,S,2020/09/28 05:00:00+00,MASCULINO,37,CONDUCTOR
-74.11152692,4.57752890299997,2969230,13980796,AA001128778,2019/12/21 05:00:00+00,21:30:00,2019,DICIEMBRE,SABADO,2019/12/22 02:30:00+00,AV AVENIDA CARACAS-CL 31C S 05,ATROPELLO,RAFAEL URIBE URIBE,,PEATON,S,2019/12/23 05:00:00+00,MASCULINO,55,PEATON
-74.128578388,4.467009926,2969437,13967760,AA001236176,2020/12/19 05:00:00+00,23:30:00,2020,DICIEMBRE,SABADO,2020/12/20 04:30:00+00,KR 14-CL 140 S 02,CHOQUE,USME,1,CONDUCTOR,N,,MASCULINO,22,CONDUCTOR
-74.165414228,4.62125595999998,2969930,13967670,AA001235473,2020/12/10 05:00:00+00,18:32:00,2020,DICIEMBRE,JUEVES,2020/12/10 23:32:00+00,KR 80-CL 42G S 02,ATROPELLO,KENNEDY,,PEATON,N,,MASCULINO,62,PEATON
-74.103873324,4.63782207600002,2970014,13967652,AA001177640,2020/06/24 05:00:00+00,11:00:00,2020,JUNIO,MIERCOLES,2020/06/24 16:00:00+00,KR 56-CL 19 84,ATROPELLO,PUENTE ARANDA,,PEATON,N,,MASCULINO,31,PEATON
-74.161949227,4.60145641999998,2970489,13967671,AA001236429,2020/12/19 05:00:00+00,05:30:00,2020,DICIEMBRE,SABADO,2020/12/19 10:30:00+00,KR 71B-CL 55B S 21,ATROPELLO,BOSA,,PEATON,N,,MASCULINO,53,PEATON
-74.103298541,4.653672675,2970537,13967797,AA001184590,2020/10/27 05:00:00+00,08:10:00,2020,OCTUBRE,MARTES,2020/10/27 13:10:00+00,KR 68-CL 26 02,ATROPELLO,ENGATIVA,1,CONDUCTOR,N,,MASCULINO,28,CONDUCTOR
-74.144528848,4.58676115600002,2970764,13973057,AA001182964,2020/10/05 05:00:00+00,22:00:00,2020,OCTUBRE,LUNES,2020/10/06 03:00:00+00,TR 60-DG 53 S 02,CHOQUE,TUNJUELITO,1,CONDUCTOR,S,2020/10/24 05:00:00+00,MASCULINO,41,CONDUCTOR
-74.085883668,4.692146632,2970947,13967920,AA001185212,2020/11/14 05:00:00+00,00:08:00,2020,NOVIEMBRE,SABADO,2020/11/14 05:08:00+00,AC 80-KR 70 02,VOLCAMIENTO,ENGATIVA,1,CONDUCTOR,N,,MASCULINO,31,CONDUCTOR
-74.119453761,4.52662790599999,2971147,13967730,AA001128568,2020/06/16 05:00:00+00,17:15:00,2020,JUNIO,MARTES,2020/06/16 22:15:00+00,KR 14-CL 68A S 2,VOLCAMIENTO,USME,1,CONDUCTOR,N,,MASCULINO,23,CONDUCTOR
-74.160953801,4.58784098500001,2971177,13967723,AA001177013,2020/06/18 05:00:00+00,08:31:00,2020,JUNIO,JUEVES,2020/06/18 13:31:00+00,KR 70C-CL 64 S 02,CHOQUE,CIUDAD BOLIVAR,2,CONDUCTOR,N,,MASCULINO,52,CONDUCTOR
-74.103706933,4.67462402299998,2971193,13967997,AA001234234,2020/11/29 05:00:00+00,09:39:00,2020,NOVIEMBRE,DOMINGO,2020/11/29 14:39:00+00,AV AVENIDA BOYACA-CL 63 02,VOLCAMIENTO,ENGATIVA,1,CONDUCTOR,N,,MASCULINO,44,CONDUCTOR
-74.12001792,4.67886870299998,2971229,13967927,AA001185428,2020/12/01 05:00:00+00,10:10:00,2020,DICIEMBRE,MARTES,2020/12/01 15:10:00+00,CL 26-KR 86 02,VOLCAMIENTO,FONTIBON,2,CONDUCTOR,N,,MASCULINO,42,CONDUCTOR
-74.136720463,4.58131495200001,2971359,13974280,AA001129456,2019/12/28 05:00:00+00,12:00:00,2019,DICIEMBRE,SABADO,2019/12/28 17:00:00+00,DG 52C-AK 29 S 2,CHOQUE,TUNJUELITO,2,CONDUCTOR,S,2019/12/28 05:00:00+00,FEMENINO,28,CONDUCTOR
-74.081074371,4.59512095299999,2971360,13967857,AA001129805,2019/12/28 05:00:00+00,00:30:00,2019,DICIEMBRE,SABADO,2019/12/28 05:30:00+00,KR 10-CL 6 2,CHOQUE,CANDELARIA,1,CONDUCTOR,N,,MASCULINO,24,CONDUCTOR
